slice,dsc,surface_dsc,precision,recall
case_00030_slice018.npy,,,0.4069351255893707,0.4069351255893707
case_00030_slice019.npy,,,0.42693060636520386,0.42693060636520386
case_00030_slice020.npy,,,0.4859580397605896,0.4859580397605896
case_00030_slice021.npy,,,0.5198571085929871,0.5198571085929871
case_00030_slice022.npy,,,0.5208624601364136,0.5208624601364136
case_00030_slice023.npy,,,0.46323034167289734,0.46323034167289734
case_00030_slice024.npy,,,0.42370912432670593,0.42370912432670593
case_00030_slice025.npy,,,0.41281622648239136,0.41281622648239136
case_00030_slice026.npy,0.3566145896911621,0.17953108251094818,0.36580127477645874,0.36580127477645874
case_00030_slice027.npy,0.3045442998409271,0.14672979712486267,0.31250762939453125,0.31250762939453125
case_00030_slice028.npy,0.32262739539146423,0.13569392263889313,0.35691773891448975,0.35691773891448975
case_00030_slice029.npy,,,0.2540605664253235,0.2540605664253235
case_00030_slice030.npy,,,0.12197621166706085,0.12197621166706085
case_00030_slice031.npy,,,0.007613877300173044,0.007613877300173044
case_00030_slice032.npy,,,0.026728957891464233,0.026728957891464233
case_00030_slice033.npy,,,0.005601975135505199,0.005601975135505199
case_00030_slice034.npy,,,0.0,0.0
case_00030_slice035.npy,,,0.035103924572467804,0.035103924572467804
case_00030_slice036.npy,,,0.0,0.0
case_00030_slice037.npy,,,0.0,0.0
case_00036_slice000.npy,,,0.0,0.0
case_00036_slice001.npy,,,0.0,0.0
case_00036_slice002.npy,,,0.0,0.0
case_00036_slice003.npy,,,0.0,0.0
case_00036_slice004.npy,,,0.0,0.0
case_00036_slice005.npy,,,0.0,0.0
case_00036_slice006.npy,,,0.0,0.0
case_00036_slice007.npy,,,0.0,0.0
case_00036_slice008.npy,,,0.0,0.0
case_00036_slice009.npy,,,0.0,0.0
case_00036_slice010.npy,,,0.0,0.0
case_00036_slice011.npy,,,0.0,0.0
case_00036_slice012.npy,,,0.0,0.0
case_00036_slice013.npy,,,0.0,0.0
case_00036_slice014.npy,,,0.0,0.0
case_00036_slice015.npy,,,0.0,0.0
case_00036_slice016.npy,,,0.0,0.0
case_00036_slice017.npy,,,0.0,0.0
case_00036_slice018.npy,,,0.0,0.0
case_00036_slice019.npy,,,0.0,0.0
case_00036_slice020.npy,,,0.0,0.0
case_00036_slice021.npy,,,0.0,0.0
case_00036_slice022.npy,,,0.0,0.0
case_00036_slice023.npy,,,0.0,0.0
case_00036_slice024.npy,,,0.0,0.0
case_00036_slice025.npy,,,0.0,0.0
case_00036_slice026.npy,,,0.0,0.0
case_00036_slice027.npy,,,0.0,0.0
case_00036_slice028.npy,,,0.37974682450294495,0.37974682450294495
case_00036_slice029.npy,,,0.8316195607185364,0.8316195607185364
case_00036_slice030.npy,,,0.9080188870429993,0.9080188870429993
case_00036_slice031.npy,,,0.947957456111908,0.947957456111908
case_00036_slice032.npy,,,0.9330282807350159,0.9330282807350159
case_00036_slice033.npy,,,0.9052565097808838,0.9052565097808838
case_00036_slice034.npy,,,0.9435597062110901,0.9435597062110901
case_00036_slice035.npy,,,0.9469043612480164,0.9469043612480164
case_00036_slice036.npy,,,0.9580152630805969,0.9580152630805969
case_00036_slice037.npy,,,0.9524393677711487,0.9524393677711487
case_00036_slice038.npy,,,0.9581040740013123,0.9581040740013123
case_00036_slice039.npy,,,0.9641614556312561,0.9641614556312561
case_00036_slice040.npy,,,0.9457421898841858,0.9457421898841858
case_00036_slice041.npy,,,0.94361412525177,0.94361412525177
case_00036_slice042.npy,,,0.9534086585044861,0.9534086585044861
case_00036_slice043.npy,,0.2894211709499359,0.8974449634552002,0.8974449634552002
case_00036_slice044.npy,,0.29498976469039917,0.9025676250457764,0.9025676250457764
case_00036_slice045.npy,,,0.9096736311912537,0.9096736311912537
case_00036_slice046.npy,,0.30460119247436523,0.8496997356414795,0.8496997356414795
case_00036_slice047.npy,,0.284734845161438,0.8017832040786743,0.8017832040786743
case_00036_slice048.npy,,0.2914970815181732,0.7920507192611694,0.7920507192611694
case_00036_slice049.npy,,,0.7697650790214539,0.7697650790214539
case_00036_slice050.npy,,,0.7591116428375244,0.7591116428375244
case_00036_slice051.npy,,,0.7534558773040771,0.7534558773040771
case_00036_slice052.npy,,0.29399049282073975,0.7464224100112915,0.7464224100112915
case_00036_slice053.npy,,0.29256901144981384,0.7378870248794556,0.7378870248794556
case_00036_slice054.npy,,0.28452542424201965,0.7203092575073242,0.7203092575073242
case_00036_slice055.npy,,0.29648783802986145,0.7095131874084473,0.7095131874084473
case_00036_slice056.npy,,0.2799404263496399,0.7342419028282166,0.7342419028282166
case_00036_slice057.npy,,,0.773479700088501,0.773479700088501
case_00036_slice058.npy,,,0.808845043182373,0.808845043182373
case_00036_slice059.npy,,,0.8164858222007751,0.8164858222007751
case_00036_slice060.npy,,,0.8297043442726135,0.8297043442726135
case_00036_slice061.npy,,,0.8226611614227295,0.8226611614227295
case_00036_slice062.npy,,,0.8204145431518555,0.8204145431518555
case_00036_slice063.npy,,,0.824713408946991,0.824713408946991
case_00036_slice064.npy,,,0.8652022480964661,0.8652022480964661
case_00036_slice065.npy,,,0.8944099545478821,0.8944099545478821
case_00036_slice066.npy,,,0.9766937494277954,0.9766937494277954
case_00036_slice067.npy,,,0.9725931286811829,0.9725931286811829
case_00036_slice068.npy,,,0.9103848338127136,0.9103848338127136
case_00036_slice069.npy,,,0.9384983777999878,0.9384983777999878
case_00036_slice070.npy,,,0.9732540845870972,0.9732540845870972
case_00036_slice071.npy,,,0.9637096524238586,0.9637096524238586
case_00036_slice072.npy,,,0.0,0.0
case_00036_slice073.npy,,,0.0,0.0
case_00036_slice074.npy,,,0.0,0.0
case_00036_slice075.npy,,,0.0,0.0
case_00036_slice076.npy,,,0.0,0.0
case_00036_slice077.npy,,,0.0,0.0
case_00036_slice078.npy,,,0.0,0.0
case_00036_slice079.npy,,,0.0,0.0
case_00036_slice080.npy,,,0.0,0.0
case_00036_slice081.npy,,,0.0,0.0
case_00036_slice082.npy,,,0.0,0.0
case_00036_slice083.npy,,,0.0,0.0
case_00036_slice084.npy,,,0.0,0.0
case_00036_slice085.npy,,,0.0,0.0
case_00036_slice086.npy,,,0.0,0.0
case_00036_slice087.npy,,,0.0,0.0
case_00036_slice088.npy,,,0.0,0.0
case_00036_slice089.npy,,,0.0,0.0
case_00036_slice090.npy,,,0.0,0.0
case_00036_slice091.npy,,,0.0,0.0
case_00036_slice092.npy,,,0.0,0.0
case_00036_slice093.npy,,,0.0,0.0
case_00036_slice094.npy,,,0.0,0.0
case_00036_slice095.npy,,,0.0,0.0
case_00036_slice096.npy,,,0.0,0.0
case_00036_slice097.npy,,,0.0,0.0
case_00036_slice098.npy,,,0.0,0.0
case_00036_slice099.npy,,,0.0,0.0
case_00036_slice100.npy,,,0.0,0.0
case_00036_slice101.npy,,,0.0,0.0
case_00036_slice102.npy,,,0.0,0.0
case_00036_slice103.npy,,,0.0,0.0
case_00036_slice104.npy,,,0.0,0.0
case_00036_slice105.npy,,,0.0,0.0
case_00036_slice106.npy,,,0.0,0.0
case_00036_slice107.npy,,,0.0,0.0
case_00036_slice108.npy,,,0.0,0.0
case_00036_slice109.npy,,,0.0,0.0
case_00036_slice110.npy,,,0.0,0.0
case_00036_slice111.npy,,,0.0,0.0
case_00036_slice112.npy,,,0.0,0.0
case_00036_slice113.npy,,,0.0,0.0
case_00036_slice114.npy,,,0.0,0.0
case_00036_slice115.npy,,,0.0,0.0
case_00036_slice116.npy,,,0.0,0.0
case_00036_slice117.npy,,,0.0,0.0
case_00036_slice118.npy,,,0.0,0.0
case_00036_slice119.npy,,,0.0,0.0
case_00036_slice120.npy,,,0.0,0.0
case_00036_slice121.npy,,,0.0,0.0
case_00036_slice122.npy,,,0.0,0.0
case_00036_slice123.npy,,,0.0,0.0
case_00036_slice124.npy,,,0.0,0.0
case_00036_slice125.npy,,,0.0,0.0
case_00036_slice126.npy,,,0.0,0.0
case_00036_slice127.npy,,,0.0,0.0
case_00036_slice128.npy,,,0.0,0.0
case_00036_slice129.npy,,,0.0,0.0
case_00036_slice130.npy,,,0.0,0.0
case_00036_slice131.npy,,,0.0,0.0
case_00036_slice132.npy,,,0.0,0.0
case_00036_slice133.npy,,,0.0,0.0
case_00036_slice134.npy,,,0.0,0.0
case_00036_slice135.npy,,,0.0,0.0
case_00036_slice136.npy,,,0.0,0.0
case_00036_slice137.npy,,,0.0,0.0
case_00036_slice138.npy,,,0.0,0.0
case_00036_slice139.npy,,,0.0,0.0
case_00036_slice140.npy,,,0.0,0.0
case_00036_slice141.npy,,,0.0,0.0
case_00036_slice142.npy,,,0.0,0.0
case_00036_slice143.npy,,,0.0,0.0
case_00036_slice144.npy,,,0.0,0.0
case_00036_slice145.npy,,,0.0,0.0
case_00036_slice146.npy,,,0.0,0.0
case_00036_slice147.npy,,,0.0,0.0
case_00036_slice148.npy,,,0.0,0.0
case_00036_slice149.npy,,,0.0,0.0
case_00036_slice150.npy,,,0.0,0.0
case_00036_slice151.npy,,,0.0,0.0
case_00036_slice152.npy,,,0.0,0.0
case_00036_slice153.npy,,,0.0,0.0
case_00036_slice154.npy,,,0.0,0.0
case_00036_slice155.npy,,,0.0,0.0
case_00036_slice156.npy,,,0.0,0.0
case_00036_slice157.npy,,,0.0,0.0
case_00036_slice158.npy,,,0.0,0.0
case_00036_slice159.npy,,,0.0,0.0
case_00036_slice160.npy,,,0.0,0.0
case_00036_slice161.npy,,,0.0,0.0
case_00036_slice162.npy,,,0.0,0.0
case_00042_slice000.npy,,,0.0,0.0
case_00042_slice001.npy,,,0.0,0.0
case_00042_slice002.npy,,,0.0,0.0
case_00042_slice003.npy,,,0.0,0.0
case_00042_slice004.npy,,,0.0,0.0
case_00042_slice005.npy,,,0.0,0.0
case_00042_slice006.npy,,,0.0,0.0
case_00042_slice007.npy,,,0.0,0.0
case_00042_slice008.npy,,,0.0,0.0
case_00042_slice009.npy,,,0.0,0.0
case_00042_slice010.npy,,,0.0,0.0
case_00042_slice011.npy,,,0.0,0.0
case_00042_slice012.npy,,,0.0,0.0
case_00042_slice013.npy,,,0.0,0.0
case_00042_slice014.npy,,,0.0,0.0
case_00042_slice015.npy,,,0.0,0.0
case_00042_slice016.npy,,,0.0,0.0
case_00042_slice017.npy,,,0.0,0.0
case_00042_slice018.npy,,,0.0,0.0
case_00042_slice019.npy,,,0.0,0.0
case_00042_slice020.npy,,,0.0,0.0
case_00042_slice021.npy,,,0.0,0.0
case_00042_slice022.npy,,,0.0,0.0
case_00042_slice023.npy,,,0.0,0.0
case_00042_slice024.npy,,,0.0,0.0
case_00042_slice025.npy,,,0.0,0.0
case_00042_slice026.npy,,,0.0,0.0
case_00042_slice027.npy,,,0.0,0.0
case_00042_slice028.npy,,,0.0,0.0
case_00042_slice029.npy,,,0.0,0.0
case_00042_slice030.npy,,,0.0,0.0
case_00042_slice031.npy,,,0.0,0.0
case_00042_slice032.npy,,,0.0,0.0
case_00042_slice033.npy,,,0.0,0.0
case_00042_slice034.npy,,,0.0,0.0
case_00042_slice035.npy,,,0.0,0.0
case_00042_slice036.npy,,,0.0,0.0
case_00042_slice037.npy,,,0.0,0.0
case_00042_slice038.npy,,,0.0,0.0
case_00042_slice039.npy,,,0.0,0.0
case_00042_slice040.npy,,,0.0,0.0
case_00042_slice041.npy,,,0.0,0.0
case_00042_slice042.npy,,,0.0,0.0
case_00042_slice043.npy,,,0.0,0.0
case_00042_slice044.npy,,,0.0,0.0
case_00042_slice045.npy,,,0.0,0.0
case_00042_slice046.npy,,,0.0,0.0
case_00042_slice047.npy,,,0.0,0.0
case_00042_slice048.npy,,,0.0,0.0
case_00042_slice049.npy,,,0.0,0.0
case_00042_slice050.npy,,,0.0,0.0
case_00042_slice051.npy,,,0.0,0.0
case_00042_slice052.npy,,,0.0,0.0
case_00042_slice053.npy,,,0.0,0.0
case_00042_slice054.npy,,,0.0,0.0
case_00042_slice055.npy,,,0.0,0.0
case_00042_slice056.npy,,,0.0,0.0
case_00042_slice057.npy,,,0.0,0.0
case_00042_slice058.npy,,,0.0,0.0
case_00042_slice059.npy,,,0.0,0.0
case_00042_slice060.npy,,,0.0,0.0
case_00042_slice061.npy,,,0.0,0.0
case_00042_slice062.npy,,,0.0,0.0
case_00042_slice063.npy,,,0.0,0.0
case_00042_slice064.npy,,,0.0,0.0
case_00042_slice065.npy,,,0.0,0.0
case_00042_slice066.npy,,,0.0,0.0
case_00042_slice067.npy,,,0.0,0.0
case_00042_slice068.npy,,,0.0,0.0
case_00042_slice069.npy,,,0.0,0.0
case_00042_slice070.npy,,,0.0,0.0
case_00042_slice071.npy,,,0.0,0.0
case_00042_slice072.npy,,,0.0,0.0
case_00042_slice073.npy,,,0.0,0.0
case_00042_slice074.npy,,,0.0,0.0
case_00042_slice075.npy,,,0.0,0.0
case_00042_slice076.npy,,,0.0,0.0
case_00042_slice077.npy,,,0.0,0.0
case_00042_slice078.npy,,,0.0,0.0
case_00042_slice079.npy,,,0.0,0.0
case_00042_slice080.npy,,,0.0,0.0
case_00042_slice081.npy,,,0.0,0.0
case_00042_slice082.npy,,,0.0,0.0
case_00042_slice083.npy,,,0.0,0.0
case_00042_slice084.npy,,,0.0,0.0
case_00042_slice085.npy,,,0.0,0.0
case_00042_slice086.npy,,,0.0,0.0
case_00042_slice087.npy,,,0.0,0.0
case_00042_slice088.npy,,,0.0,0.0
case_00042_slice089.npy,,,0.0,0.0
case_00042_slice090.npy,,,0.0,0.0
case_00042_slice091.npy,,,0.0,0.0
case_00042_slice092.npy,,,0.0,0.0
case_00042_slice093.npy,,,0.0,0.0
case_00042_slice094.npy,,,0.0,0.0
case_00042_slice095.npy,,,0.0,0.0
case_00042_slice096.npy,,,0.0,0.0
case_00042_slice097.npy,,,0.0,0.0
case_00042_slice098.npy,,,0.0,0.0
case_00042_slice099.npy,,,0.0,0.0
case_00042_slice100.npy,,,0.0,0.0
case_00042_slice101.npy,,,0.0,0.0
case_00042_slice102.npy,,,0.0,0.0
case_00042_slice103.npy,,,0.0,0.0
case_00042_slice104.npy,,,0.0,0.0
case_00042_slice105.npy,,,0.0,0.0
case_00042_slice106.npy,,,0.0,0.0
case_00042_slice107.npy,,,0.0,0.0
case_00042_slice108.npy,,,0.0,0.0
case_00042_slice109.npy,,,0.0,0.0
case_00042_slice110.npy,,,0.0,0.0
case_00042_slice111.npy,,,0.0,0.0
case_00042_slice112.npy,,,0.0,0.0
case_00042_slice113.npy,,,0.0,0.0
case_00042_slice114.npy,,,0.0,0.0
case_00042_slice115.npy,,,0.0,0.0
case_00042_slice116.npy,,,0.0,0.0
case_00042_slice117.npy,,,0.0,0.0
case_00042_slice118.npy,,,0.0,0.0
case_00042_slice119.npy,,,1.0,1.0
case_00042_slice120.npy,,,1.0,1.0
case_00042_slice121.npy,,,0.9438775777816772,0.9438775777816772
case_00042_slice122.npy,,,0.9918032884597778,0.9918032884597778
case_00042_slice123.npy,,,0.9905362725257874,0.9905362725257874
case_00042_slice124.npy,,,0.9630086421966553,0.9630086421966553
case_00042_slice125.npy,,,0.988726019859314,0.988726019859314
case_00042_slice126.npy,,,1.0,1.0
case_00042_slice127.npy,,,0.9405940771102905,0.9405940771102905
case_00042_slice128.npy,,,0.9292716979980469,0.9292716979980469
case_00042_slice129.npy,,,0.9847468137741089,0.9847468137741089
case_00042_slice130.npy,,,0.9731476902961731,0.9731476902961731
case_00042_slice131.npy,,,0.9827288389205933,0.9827288389205933
case_00042_slice132.npy,,,0.9932108521461487,0.9932108521461487
case_00042_slice133.npy,,,0.9903948903083801,0.9903948903083801
case_00042_slice134.npy,,,0.9713550209999084,0.9713550209999084
case_00042_slice135.npy,,,0.9300760626792908,0.9300760626792908
case_00042_slice136.npy,,,0.8587939739227295,0.8587939739227295
case_00042_slice137.npy,,,0.8554723858833313,0.8554723858833313
case_00042_slice138.npy,,,0.8127931952476501,0.8127931952476501
case_00042_slice139.npy,,,0.7472957968711853,0.7472957968711853
case_00042_slice140.npy,,,0.6091734766960144,0.6091734766960144
case_00042_slice141.npy,,,0.5369077324867249,0.5369077324867249
case_00042_slice142.npy,,,0.4976261556148529,0.4976261556148529
case_00042_slice143.npy,,,0.4745122194290161,0.4745122194290161
case_00042_slice144.npy,,,0.44820475578308105,0.44820475578308105
case_00042_slice145.npy,,,0.4254196286201477,0.4254196286201477
case_00042_slice146.npy,,,0.39781421422958374,0.39781421422958374
case_00042_slice147.npy,,,0.3724745810031891,0.3724745810031891
case_00042_slice148.npy,,,0.3466075658798218,0.3466075658798218
case_00042_slice149.npy,,,0.34322404861450195,0.34322404861450195
case_00042_slice150.npy,,,0.3349961042404175,0.3349961042404175
case_00042_slice151.npy,,,0.33385100960731506,0.33385100960731506
case_00042_slice152.npy,,,0.35303959250450134,0.35303959250450134
case_00042_slice153.npy,,,0.3476221561431885,0.3476221561431885
case_00042_slice154.npy,,,0.3396397829055786,0.3396397829055786
case_00042_slice155.npy,,,0.3298798203468323,0.3298798203468323
case_00042_slice156.npy,,,0.338421493768692,0.338421493768692
case_00042_slice157.npy,,,0.3304893374443054,0.3304893374443054
case_00042_slice158.npy,,,0.30785033106803894,0.30785033106803894
case_00042_slice159.npy,,,0.288300484418869,0.288300484418869
case_00042_slice160.npy,,,0.2821955382823944,0.2821955382823944
case_00042_slice161.npy,,,0.2725532352924347,0.2725532352924347
case_00042_slice162.npy,,,0.28735044598579407,0.28735044598579407
case_00042_slice163.npy,,,0.3110577166080475,0.3110577166080475
case_00042_slice164.npy,,,0.322070449590683,0.322070449590683
case_00042_slice165.npy,,,0.3628648519515991,0.3628648519515991
case_00042_slice166.npy,,,0.4021393358707428,0.4021393358707428
case_00042_slice167.npy,,,0.46515482664108276,0.46515482664108276
case_00042_slice168.npy,,,0.4907090663909912,0.4907090663909912
case_00042_slice169.npy,,,0.49142366647720337,0.49142366647720337
case_00042_slice170.npy,,,0.5034403800964355,0.5034403800964355
case_00042_slice171.npy,,,0.4944702386856079,0.4944702386856079
case_00042_slice172.npy,,,0.4920828342437744,0.4920828342437744
case_00042_slice173.npy,,,0.48073625564575195,0.48073625564575195
case_00042_slice174.npy,,,0.4750823676586151,0.4750823676586151
case_00042_slice175.npy,,,0.4994812607765198,0.4994812607765198
case_00042_slice176.npy,,,0.5045204758644104,0.5045204758644104
case_00042_slice177.npy,,,0.5176876783370972,0.5176876783370972
case_00042_slice178.npy,,,0.5216840505599976,0.5216840505599976
case_00042_slice179.npy,,,0.533393144607544,0.533393144607544
case_00042_slice180.npy,,,0.5145224928855896,0.5145224928855896
case_00042_slice181.npy,,,0.45797422528266907,0.45797422528266907
case_00042_slice182.npy,,,0.4452292323112488,0.4452292323112488
case_00042_slice183.npy,,,0.4016342759132385,0.4016342759132385
case_00042_slice184.npy,,,0.3709717094898224,0.3709717094898224
case_00042_slice185.npy,,,0.37321341037750244,0.37321341037750244
case_00042_slice186.npy,,,0.36882302165031433,0.36882302165031433
case_00042_slice187.npy,,,0.39204591512680054,0.39204591512680054
case_00042_slice188.npy,,,0.3875701427459717,0.3875701427459717
case_00042_slice189.npy,,,0.37227317690849304,0.37227317690849304
case_00042_slice190.npy,,,0.3587692975997925,0.3587692975997925
case_00042_slice191.npy,,,0.35730916261672974,0.35730916261672974
case_00042_slice192.npy,,,0.351870059967041,0.351870059967041
case_00042_slice193.npy,,,0.2996526062488556,0.2996526062488556
case_00042_slice194.npy,,,0.2674943208694458,0.2674943208694458
case_00042_slice195.npy,,,0.23315387964248657,0.23315387964248657
case_00042_slice196.npy,,,0.20017440617084503,0.20017440617084503
case_00042_slice197.npy,,,0.20417430996894836,0.20417430996894836
case_00042_slice198.npy,,,0.19437970221042633,0.19437970221042633
case_00042_slice199.npy,,,0.19861258566379547,0.19861258566379547
case_00042_slice200.npy,,,0.22782400250434875,0.22782400250434875
case_00042_slice201.npy,,,0.20027686655521393,0.20027686655521393
case_00042_slice202.npy,,,0.2213788479566574,0.2213788479566574
case_00042_slice203.npy,,,0.17223696410655975,0.17223696410655975
case_00042_slice204.npy,,,0.14740042388439178,0.14740042388439178
case_00042_slice205.npy,,,0.1408335566520691,0.1408335566520691
case_00042_slice206.npy,,,0.1406678855419159,0.1406678855419159
case_00042_slice207.npy,,,0.16587984561920166,0.16587984561920166
case_00042_slice208.npy,,,0.15873533487319946,0.15873533487319946
case_00042_slice209.npy,,,0.1811884492635727,0.1811884492635727
case_00042_slice210.npy,,,0.16859741508960724,0.16859741508960724
case_00042_slice211.npy,,,0.1912892460823059,0.1912892460823059
case_00042_slice212.npy,,,0.19595350325107574,0.19595350325107574
case_00042_slice213.npy,,,0.16651856899261475,0.16651856899261475
case_00042_slice214.npy,,,0.1438182145357132,0.1438182145357132
case_00042_slice215.npy,,,0.19759362936019897,0.19759362936019897
case_00042_slice216.npy,,,0.21112476289272308,0.21112476289272308
case_00042_slice217.npy,,,0.14344963431358337,0.14344963431358337
case_00042_slice218.npy,,,0.11207840591669083,0.11207840591669083
case_00042_slice219.npy,,,0.08888889104127884,0.08888889104127884
case_00042_slice220.npy,,,0.13226258754730225,0.13226258754730225
case_00042_slice221.npy,,,0.1456710249185562,0.1456710249185562
case_00042_slice222.npy,,,0.15135285258293152,0.15135285258293152
case_00042_slice223.npy,,,0.16153542697429657,0.16153542697429657
case_00042_slice224.npy,,,0.14156575500965118,0.14156575500965118
case_00042_slice225.npy,,,0.1116560846567154,0.1116560846567154
case_00042_slice226.npy,,,0.11678366363048553,0.11678366363048553
case_00042_slice227.npy,,,0.1503029614686966,0.1503029614686966
case_00042_slice228.npy,,,0.1518312245607376,0.1518312245607376
case_00042_slice229.npy,,,0.200071781873703,0.200071781873703
case_00042_slice230.npy,,,0.1408407986164093,0.1408407986164093
case_00042_slice231.npy,,,0.17248156666755676,0.17248156666755676
case_00042_slice232.npy,,,0.20576336979866028,0.20576336979866028
case_00042_slice233.npy,,,0.22781698405742645,0.22781698405742645
case_00042_slice234.npy,,,0.31518808007240295,0.31518808007240295
case_00042_slice235.npy,,,0.3376825749874115,0.3376825749874115
case_00042_slice236.npy,,,0.32633310556411743,0.32633310556411743
case_00042_slice237.npy,,,0.26145100593566895,0.26145100593566895
case_00042_slice238.npy,,,0.13387960195541382,0.13387960195541382
case_00042_slice239.npy,,,0.042504820972681046,0.042504820972681046
case_00042_slice240.npy,,,0.012353434227406979,0.012353434227406979
case_00042_slice241.npy,,,0.005247854627668858,0.005247854627668858
case_00042_slice242.npy,,,0.0,0.0
case_00042_slice243.npy,,,0.0,0.0
case_00042_slice244.npy,,,0.0,0.0
case_00042_slice245.npy,,,0.0,0.0
case_00042_slice246.npy,,,0.0,0.0
case_00042_slice247.npy,,,0.0,0.0
case_00042_slice248.npy,,,0.0,0.0
case_00042_slice249.npy,,,0.0,0.0
case_00042_slice250.npy,,,0.0,0.0
case_00042_slice251.npy,,,0.0,0.0
case_00042_slice252.npy,,,0.0,0.0
case_00042_slice253.npy,,,0.0,0.0
case_00042_slice254.npy,,,0.0,0.0
case_00042_slice255.npy,,,0.0,0.0
case_00042_slice256.npy,,,0.0,0.0
case_00042_slice257.npy,,,0.0,0.0
case_00042_slice258.npy,,,0.0,0.0
case_00042_slice259.npy,,,0.0,0.0
case_00042_slice260.npy,,,0.0,0.0
case_00042_slice261.npy,,,0.0,0.0
case_00042_slice262.npy,,,0.0,0.0
case_00042_slice263.npy,,,0.0,0.0
case_00042_slice264.npy,,,0.0,0.0
case_00042_slice265.npy,,,0.0,0.0
case_00042_slice266.npy,,,0.0,0.0
case_00042_slice267.npy,,,0.0,0.0
case_00042_slice268.npy,,,0.0,0.0
case_00042_slice269.npy,,,0.0,0.0
case_00042_slice270.npy,,,0.0,0.0
case_00042_slice271.npy,,,0.0,0.0
case_00042_slice272.npy,,,0.0,0.0
case_00042_slice273.npy,,,0.0,0.0
case_00042_slice274.npy,,,0.0,0.0
case_00042_slice275.npy,,,0.0,0.0
case_00042_slice276.npy,,,0.0,0.0
case_00042_slice277.npy,,,0.0,0.0
case_00042_slice278.npy,,,0.0,0.0
case_00042_slice279.npy,,,0.0,0.0
case_00042_slice280.npy,,,0.0,0.0
case_00042_slice281.npy,,,0.0,0.0
case_00042_slice282.npy,,,0.0,0.0
case_00042_slice283.npy,,,0.0,0.0
case_00042_slice284.npy,,,0.0,0.0
case_00042_slice285.npy,,,0.0,0.0
case_00042_slice286.npy,,,0.0,0.0
case_00042_slice287.npy,,,0.0,0.0
case_00042_slice288.npy,,,0.0,0.0
case_00042_slice289.npy,,,0.0,0.0
case_00042_slice290.npy,,,0.0,0.0
case_00042_slice291.npy,,,0.0,0.0
case_00042_slice292.npy,,,0.0,0.0
case_00042_slice293.npy,,,0.0,0.0
case_00042_slice294.npy,,,0.0,0.0
case_00042_slice295.npy,,,0.0,0.0
case_00042_slice296.npy,,,0.0,0.0
case_00042_slice297.npy,,,0.0,0.0
case_00042_slice298.npy,,,0.0,0.0
case_00042_slice299.npy,,,0.0,0.0
case_00042_slice300.npy,,,0.0,0.0
case_00045_slice000.npy,,,0.0,0.0
case_00045_slice001.npy,,,0.0,0.0
case_00045_slice002.npy,,,0.0,0.0
case_00045_slice003.npy,,,0.0,0.0
case_00045_slice004.npy,,,0.0,0.0
case_00045_slice005.npy,,,0.0,0.0
case_00045_slice006.npy,,,0.0,0.0
case_00045_slice007.npy,,,0.0,0.0
case_00045_slice008.npy,,,0.0,0.0
case_00045_slice009.npy,,,0.0,0.0
case_00045_slice010.npy,,,0.0,0.0
case_00045_slice011.npy,,,0.0,0.0
case_00045_slice012.npy,,,0.0,0.0
case_00045_slice013.npy,,,0.0,0.0
case_00045_slice014.npy,,,0.0,0.0
case_00045_slice015.npy,,,0.0,0.0
case_00045_slice016.npy,,,0.0,0.0
case_00045_slice017.npy,,,0.0,0.0
case_00045_slice018.npy,,,0.0,0.0
case_00045_slice019.npy,,,0.0,0.0
case_00045_slice020.npy,,,0.0,0.0
case_00045_slice021.npy,,,0.0,0.0
case_00045_slice022.npy,,,0.8653846383094788,0.8653846383094788
case_00045_slice023.npy,,,0.9809523820877075,0.9809523820877075
case_00045_slice024.npy,,,0.9747899174690247,0.9747899174690247
case_00045_slice025.npy,,,0.994350254535675,0.994350254535675
case_00045_slice026.npy,,,0.9994279146194458,0.9994279146194458
case_00045_slice027.npy,,,0.9914070963859558,0.9914070963859558
case_00045_slice028.npy,,,0.9875896573066711,0.9875896573066711
case_00045_slice029.npy,,,0.969292402267456,0.969292402267456
case_00045_slice030.npy,0.3106308579444885,0.26369863748550415,0.6986834406852722,0.6986834406852722
case_00045_slice031.npy,0.4260644316673279,0.28039249777793884,0.6286389827728271,0.6286389827728271
case_00045_slice032.npy,0.41951870918273926,0.2502782642841339,0.6401620507240295,0.6401620507240295
case_00045_slice033.npy,0.5201928615570068,0.24003933370113373,0.6896238327026367,0.6896238327026367
case_00045_slice034.npy,0.41630685329437256,0.24593424797058105,0.6268428564071655,0.6268428564071655
case_00045_slice035.npy,0.45844802260398865,0.2552301287651062,0.6608006954193115,0.6608006954193115
case_00045_slice036.npy,0.49589377641677856,0.3646649718284607,0.6522224545478821,0.6522224545478821
case_00045_slice037.npy,0.4297112822532654,0.27685171365737915,0.564529538154602,0.564529538154602
case_00045_slice038.npy,0.38081178069114685,0.23610012233257294,0.5336987376213074,0.5336987376213074
case_00045_slice039.npy,0.23240062594413757,0.2717418074607849,0.5316905975341797,0.5316905975341797
case_00045_slice040.npy,,,0.5629398226737976,0.5629398226737976
case_00045_slice041.npy,,,0.571674644947052,0.571674644947052
case_00045_slice042.npy,,,0.5836723446846008,0.5836723446846008
case_00045_slice043.npy,,,0.5651465654373169,0.5651465654373169
case_00045_slice044.npy,,,0.6520500183105469,0.6520500183105469
case_00045_slice045.npy,,,0.7605728507041931,0.7605728507041931
